n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
"[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[1, 2, 3, 4, 0.001, 0.01, 0.02, 0.03, 0.04, 0.1]","[0.0, 0.01, 0.0001]","['auto', 'sqrt', 'log2', None]","[None, 2, 5, 10]","[0.0, 0.001, 0.01, 0.1]","[True, False]",[False],prediction
5,11,21,0.1,0.01,sqrt,5,0.01,False,False,0.7837078651685391
4,5,27,1,0.0001,log2,,0.1,True,False,0.7837078651685391
5,5,12,0.01,0.01,log2,10,0.1,False,False,0.7837078651685391
4,5,26,0.03,0.0001,log2,,0.1,True,False,0.7837078651685391
3,13,28,0.02,0.0,log2,10,0.1,True,False,0.7837078651685391
3,4,15,0.03,0.01,log2,10,0.1,True,False,0.7837078651685391
4,11,28,0.04,0.0,auto,,0.1,True,False,0.7837078651685391
3,12,26,1,0.0,auto,10,0.1,True,False,0.7837078651685391
4,12,14,0.02,0.0001,log2,10,0.1,True,False,0.7837078651685391
3,4,15,3,0.01,auto,2,0.1,True,False,0.7837078651685391
14,10,14,0.1,0.01,log2,,0.0,False,False,0.7837078651685391
3,2,10,4,0.01,log2,,0.1,True,False,0.7837078651685391
5,14,25,0.01,0.0,sqrt,5,0.1,True,False,0.7837078651685391
4,15,11,0.01,0.01,auto,10,0.1,True,False,0.7837078651685391
3,13,27,4,0.0,auto,,0.1,True,False,0.7837078651685391
3,13,30,1,0.0001,auto,2,0.1,False,False,0.7837078651685391
5,3,22,0.04,0.01,sqrt,2,0.1,False,False,0.7837078651685391
5,2,25,4,0.0,auto,5,0.1,True,False,0.7837078651685391
3,2,10,0.02,0.0001,auto,2,0.1,True,False,0.7837078651685391
3,12,20,1,0.0001,auto,10,0.1,True,False,0.7837078651685391
3,14,21,4,0.0,auto,10,0.1,False,False,0.7837078651685391
13,3,25,0.1,0.01,,5,0.01,True,False,0.7837078651685391
3,5,27,0.03,0.0001,log2,2,0.1,True,False,0.7837078651685391
5,5,15,1,0.0001,sqrt,2,0.1,False,False,0.7837078651685391
5,4,27,0.03,0.0001,auto,10,0.1,False,False,0.7837078651685391
5,5,25,0.1,0.0001,auto,10,0.1,False,False,0.7837078651685391
15,5,26,2,0.0,,,0.001,False,False,0.7837078651685391
3,12,25,0.01,0.0001,sqrt,10,0.1,False,False,0.7837078651685391
11,2,28,0.001,0.01,auto,,0.01,False,False,0.7837078651685391
11,16,21,0.1,0.0,auto,5,0.01,False,False,0.782303370786516
12,11,13,0.1,0.01,log2,5,0.01,True,False,0.782303370786516
5,1,23,4,0.01,log2,2,0.0,True,False,0.782303370786516
5,1,29,1,0.0,auto,5,0.0,True,False,0.782303370786516
5,16,28,0.01,0.0,auto,2,0.001,True,False,0.782303370786516
1,15,23,3,0.01,sqrt,,0.001,True,False,0.782303370786516
3,16,21,0.02,0.0,log2,,0.01,False,False,0.782303370786516
5,12,25,0.001,0.01,auto,2,0.001,True,False,0.782303370786516
11,11,23,0.1,0.0001,auto,5,0.01,False,False,0.782303370786516
13,16,13,0.02,0.01,auto,,0.01,True,False,0.782303370786516
5,4,20,0.001,0.0001,auto,2,0.001,True,False,0.782303370786516
5,5,14,2,0.0,auto,5,0.01,True,False,0.782303370786516
3,13,28,2,0.0001,log2,,0.01,False,False,0.782303370786516
5,5,23,0.01,0.01,sqrt,2,0.0,True,False,0.782303370786516
11,14,11,0.1,0.0,log2,5,0.01,False,False,0.782303370786516
5,1,23,3,0.0,auto,10,0.01,True,False,0.782303370786516
2,3,29,2,0.01,sqrt,,0.001,False,False,0.782303370786516
5,11,21,0.04,0.0,log2,,0.01,True,False,0.782303370786516
5,1,23,3,0.0,log2,5,0.001,True,False,0.782303370786516
5,1,29,3,0.0001,log2,5,0.01,True,False,0.782303370786516
11,14,27,0.1,0.0001,auto,,0.01,False,False,0.782303370786516
5,14,24,0.001,0.01,auto,5,0.01,True,False,0.782303370786516
5,4,25,3,0.0001,auto,,0.001,True,False,0.782303370786516
5,14,28,4,0.01,auto,2,0.001,True,False,0.782303370786516
5,3,20,0.01,0.01,auto,2,0.0,True,False,0.782303370786516
5,10,12,3,0.0001,log2,10,0.01,True,False,0.782303370786516
5,15,21,0.001,0.01,sqrt,2,0.0,True,False,0.782303370786516
3,13,30,2,0.0001,auto,,0.01,False,False,0.782303370786516
5,14,28,0.01,0.0,sqrt,2,0.0,True,False,0.782303370786516
14,2,30,0.02,0.01,auto,10,0.001,False,False,0.782303370786516
5,11,11,4,0.01,sqrt,2,0.001,True,False,0.782303370786516
5,13,14,1,0.0,auto,5,0.01,True,False,0.782303370786516
3,15,27,0.001,0.0,sqrt,,0.01,False,False,0.782303370786516
5,16,14,1,0.0001,sqrt,10,0.01,True,False,0.782303370786516
5,3,12,0.01,0.0001,auto,5,0.001,True,False,0.782303370786516
5,13,23,3,0.0,log2,5,0.01,True,False,0.782303370786516
5,12,27,0.001,0.0,auto,2,0.01,True,False,0.782303370786516
5,3,30,0.001,0.01,log2,2,0.001,True,False,0.782303370786516
15,4,20,0.1,0.01,log2,,0.001,False,False,0.782303370786516
11,2,27,0.001,0.0,sqrt,5,0.001,True,False,0.782303370786516
5,10,22,2,0.0001,auto,2,0.0,True,False,0.782303370786516
12,11,27,0.1,0.0001,sqrt,5,0.001,False,False,0.782303370786516
13,14,24,2,0.0,log2,10,0.01,True,False,0.782303370786516
1,14,21,0.04,0.0,log2,,0.001,False,False,0.782303370786516
2,3,21,2,0.0001,auto,,0.01,False,False,0.782303370786516
5,1,30,2,0.0001,auto,2,0.001,True,False,0.782303370786516
3,11,26,0.01,0.0,auto,,0.01,False,False,0.782303370786516
15,5,21,0.1,0.01,sqrt,,0.01,True,False,0.782303370786516
1,5,11,4,0.0,sqrt,5,0.001,True,False,0.7808988764044941
1,12,12,1,0.01,sqrt,5,0.0,True,False,0.7808988764044941
10,15,27,0.1,0.0,sqrt,5,0.001,True,False,0.7808988764044941
3,5,29,0.02,0.0001,auto,5,0.0,True,False,0.7808988764044941
11,12,25,0.001,0.0,,,0.0,False,False,0.7808988764044941
4,4,15,0.1,0.0001,log2,10,0.001,False,False,0.7808988764044941
5,14,26,1,0.01,sqrt,5,0.01,True,False,0.7808988764044941
3,2,22,0.001,0.0001,auto,,0.001,True,False,0.7808988764044941
3,2,27,3,0.0,auto,10,0.0,True,False,0.7808988764044941
4,3,11,0.04,0.01,sqrt,,0.001,False,False,0.7808988764044941
1,10,22,0.02,0.0001,auto,,0.001,True,False,0.7808988764044941
4,4,20,0.04,0.0,sqrt,,0.0,False,False,0.7808988764044941
1,15,14,1,0.01,log2,5,0.0,True,False,0.7808988764044941
1,12,11,0.02,0.01,log2,,0.001,True,False,0.7808988764044941
10,16,11,0.1,0.01,auto,5,0.001,True,False,0.7808988764044941
2,12,15,3,0.0,auto,,0.01,True,False,0.779494382022471
13,10,20,0.1,0.01,sqrt,5,0.001,True,False,0.779494382022471
12,5,22,0.1,0.0001,log2,10,0.0,True,False,0.779494382022471
12,5,20,0.1,0.01,sqrt,5,0.0,True,False,0.779494382022471
13,2,21,3,0.0001,auto,10,0.001,True,False,0.779494382022471
3,2,23,0.04,0.01,sqrt,10,0.01,True,False,0.779494382022471
5,12,27,0.1,0.0,,,0.0,True,False,0.779494382022471
3,12,13,0.04,0.01,sqrt,5,0.001,True,False,0.779494382022471
2,15,27,4,0.0001,log2,,0.01,True,False,0.779494382022471
1,11,10,0.04,0.01,auto,10,0.001,True,False,0.779494382022471
12,14,15,0.1,0.01,log2,10,0.001,True,False,0.779494382022471
2,15,24,0.04,0.0001,sqrt,5,0.01,True,False,0.779494382022471
15,10,23,0.1,0.0,sqrt,10,0.0,True,False,0.779494382022471
5,2,29,4,0.0,auto,5,0.01,True,False,0.779494382022471
16,13,29,0.1,0.0001,log2,5,0.001,True,False,0.779494382022471
3,4,13,0.001,0.0001,sqrt,,0.01,False,False,0.779494382022471
12,3,22,0.1,0.01,,10,0.001,True,False,0.779494382022471
5,10,20,0.1,0.0001,,,0.01,True,False,0.779494382022471
12,10,11,0.1,0.0001,sqrt,10,0.01,False,False,0.7780898876404491
15,15,12,0.1,0.01,sqrt,10,0.001,True,False,0.7780898876404491
15,10,25,0.1,0.01,sqrt,10,0.001,True,False,0.7780898876404491
4,2,13,0.1,0.0,auto,10,0.01,True,False,0.7780898876404491
13,15,21,0.1,0.01,sqrt,,0.0,True,False,0.7780898876404491
3,15,13,1,0.0,log2,,0.01,False,False,0.7780898876404491
12,15,28,3,0.01,log2,10,0.01,True,False,0.7780898876404491
2,15,25,0.04,0.01,log2,10,0.001,True,False,0.7780898876404491
13,16,14,0.1,0.01,auto,,0.001,True,False,0.7780898876404491
2,13,26,4,0.01,auto,,0.0,True,False,0.7780898876404491
13,3,14,0.1,0.01,auto,10,0.0,True,False,0.7780898876404491
13,3,15,0.1,0.01,auto,,0.0,False,False,0.7780898876404491
13,13,22,0.1,0.0,sqrt,,0.001,True,False,0.7780898876404491
4,10,30,0.04,0.0,sqrt,,0.01,True,False,0.7780898876404491
4,13,21,0.04,0.0,sqrt,,0.01,True,False,0.7780898876404491
14,15,12,0.1,0.0,log2,10,0.001,True,False,0.7780898876404491
13,5,23,0.1,0.01,sqrt,,0.001,True,False,0.7780898876404491
2,4,13,0.04,0.0001,auto,,0.0,True,False,0.7780898876404491
12,2,30,0.04,0.0,log2,5,0.0,False,False,0.7780898876404491
13,16,26,0.1,0.0,auto,,0.0,False,False,0.7780898876404491
3,5,10,0.1,0.0,sqrt,,0.01,False,False,0.7766853932584271
16,10,11,0.1,0.0001,auto,10,0.0,True,False,0.7766853932584271
2,12,15,0.001,0.0,sqrt,,0.01,True,False,0.7766853932584271
3,11,28,0.1,0.0001,auto,5,0.0,True,False,0.7766853932584271
1,14,10,0.1,0.0001,,10,0.01,True,False,0.7766853932584271
13,14,14,0.1,0.01,log2,5,0.01,False,False,0.7766853932584271
11,2,20,0.02,0.0001,auto,,0.001,False,False,0.7766853932584271
11,2,22,0.02,0.01,auto,,0.001,False,False,0.7766853932584271
1,10,12,0.1,0.0001,,10,0.0,True,False,0.7766853932584271
10,2,10,0.02,0.01,sqrt,10,0.0,False,False,0.7766853932584271
14,3,11,0.1,0.0,auto,10,0.0,True,False,0.7766853932584271
10,2,25,2,0.0001,auto,,0.01,False,False,0.7766853932584271
3,4,15,0.04,0.0001,log2,,0.01,False,False,0.7766853932584271
4,4,15,0.1,0.0,auto,,0.01,False,False,0.7766853932584271
11,13,15,0.1,0.0,auto,,0.001,True,False,0.7766853932584271
13,13,14,0.1,0.0,sqrt,10,0.01,False,False,0.7766853932584271
1,5,14,0.1,0.0001,,,0.01,True,False,0.7766853932584271
1,12,28,3,0.0,,,0.001,True,False,0.7766853932584271
3,11,20,0.1,0.0,auto,5,0.01,False,False,0.7766853932584271
11,2,20,0.04,0.0001,log2,,0.001,False,False,0.7766853932584271
3,12,13,0.04,0.0,sqrt,,0.01,False,False,0.7766853932584271
13,2,30,1,0.0,sqrt,10,0.0,False,False,0.7752808988764041
13,2,27,1,0.0001,sqrt,10,0.001,False,False,0.7752808988764041
1,5,10,0.04,0.0,,5,0.001,True,False,0.7752808988764041
1,16,25,0.1,0.01,sqrt,10,0.0,False,False,0.7752808988764041
4,4,14,0.04,0.01,log2,,0.001,True,False,0.7752808988764041
1,12,30,0.1,0.01,auto,10,0.01,False,False,0.7752808988764041
13,2,21,0.001,0.0,log2,10,0.001,False,False,0.7752808988764041
15,12,11,0.1,0.0,sqrt,,0.01,False,False,0.7752808988764041
1,5,22,0.1,0.01,sqrt,,0.01,False,False,0.7752808988764041
13,2,11,3,0.0001,auto,5,0.0,False,False,0.7752808988764041
15,16,27,0.1,0.0,auto,,0.01,False,False,0.7752808988764041
1,13,29,0.1,0.0001,sqrt,5,0.0,False,False,0.7752808988764041
13,2,12,1,0.0,auto,10,0.001,False,False,0.7752808988764041
1,13,14,0.1,0.0,auto,,0.01,False,False,0.7752808988764041
1,13,21,0.001,0.0001,auto,,0.0,True,False,0.7752808988764041
4,2,27,0.1,0.0,log2,5,0.0,True,False,0.7752808988764041
3,5,25,0.04,0.01,log2,,0.01,True,False,0.7752808988764041
13,2,15,4,0.01,sqrt,5,0.0,False,False,0.7752808988764041
15,14,15,0.1,0.01,,2,0.1,False,False,0.7738764044943821
4,3,20,0.001,0.01,,,0.1,True,False,0.7738764044943821
4,5,12,0.02,0.01,,10,0.1,False,False,0.7738764044943821
16,5,29,0.03,0.01,,5,0.1,True,False,0.7738764044943821
14,15,29,0.03,0.01,,,0.1,False,False,0.7738764044943821
14,16,10,0.01,0.0001,,2,0.001,False,False,0.7738764044943821
11,11,28,2,0.0001,,2,0.1,False,False,0.7738764044943821
14,5,21,0.04,0.0001,,5,0.1,False,False,0.7738764044943821
1,11,24,0.1,0.0,sqrt,,0.01,True,False,0.7738764044943821
1,16,26,0.1,0.0,,5,0.1,False,False,0.7738764044943821
1,1,29,3,0.0001,sqrt,10,0.1,True,False,0.7738764044943821
14,13,13,0.03,0.01,,5,0.1,False,False,0.7738764044943821
11,2,20,0.001,0.0001,,2,0.1,False,False,0.7738764044943821
11,5,12,3,0.0,,10,0.1,True,False,0.7738764044943821
14,15,15,0.03,0.0001,,10,0.1,False,False,0.7738764044943821
10,10,27,2,0.0,,2,0.1,True,False,0.7738764044943821
2,10,27,0.001,0.0001,auto,2,0.1,True,False,0.7738764044943821
13,14,29,3,0.01,,2,0.001,False,False,0.7738764044943821
2,5,11,1,0.0,,2,0.001,False,False,0.7738764044943821
11,1,12,1,0.0001,,2,0.1,True,False,0.7738764044943821
1,15,20,2,0.0,sqrt,2,0.0,False,False,0.7738764044943821
1,11,26,3,0.0001,log2,2,0.001,False,False,0.7738764044943821
10,2,22,3,0.01,auto,10,0.001,False,False,0.7738764044943821
11,2,14,0.001,0.0,,10,0.1,True,False,0.7738764044943821
13,4,21,3,0.0,,,0.1,True,False,0.7738764044943821
3,1,14,2,0.01,,,0.01,False,False,0.7738764044943821
11,2,26,2,0.0,,,0.1,False,False,0.7738764044943821
12,10,13,1,0.0,,,0.1,True,False,0.7738764044943821
1,1,30,3,0.01,sqrt,10,0.1,True,False,0.7738764044943821
2,13,26,0.04,0.0,log2,,0.1,False,False,0.7738764044943821
11,10,25,0.03,0.0,,10,0.1,False,False,0.7738764044943821
1,5,14,0.01,0.0001,log2,5,0.1,True,False,0.7738764044943821
16,1,24,2,0.01,,5,0.001,True,False,0.7738764044943821
5,14,29,0.04,0.0,,5,0.1,True,False,0.7738764044943821
10,1,13,0.02,0.0,,5,0.1,False,False,0.7738764044943821
3,4,14,4,0.0,,,0.1,True,False,0.7738764044943821
15,15,30,4,0.0,,2,0.001,False,False,0.7738764044943821
14,13,28,2,0.0001,,2,0.001,True,False,0.7738764044943821
10,3,12,1,0.0,,2,0.0,True,False,0.7738764044943821
1,2,12,0.001,0.0,log2,2,0.01,True,False,0.7738764044943821
15,2,21,4,0.01,,,0.1,False,False,0.7738764044943821
1,4,23,0.1,0.0001,log2,5,0.1,False,False,0.7738764044943821
3,5,11,0.04,0.0001,,10,0.1,True,False,0.7738764044943821
10,14,28,3,0.0,,2,0.01,False,False,0.7738764044943821
1,2,22,1,0.01,auto,2,0.0,False,False,0.7738764044943821
1,1,28,0.03,0.0,,5,0.1,True,False,0.7738764044943821
15,13,22,0.1,0.0,,5,0.1,True,False,0.7738764044943821
3,16,12,0.03,0.0001,,,0.1,True,False,0.7738764044943821
2,15,12,0.02,0.0001,,2,0.001,True,False,0.7738764044943821
13,3,10,0.001,0.01,,10,0.1,False,False,0.7738764044943821
5,2,30,0.1,0.0,,2,0.0,True,False,0.7738764044943821
4,2,14,0.001,0.0001,,5,0.1,True,False,0.7738764044943821
4,11,10,0.03,0.0001,,2,0.0,False,False,0.7738764044943821
13,11,21,3,0.0,,2,0.1,False,False,0.7738764044943821
15,2,11,4,0.01,,2,0.001,True,False,0.7738764044943821
2,14,14,0.1,0.01,sqrt,2,0.1,False,False,0.7738764044943821
12,1,23,0.001,0.0,,10,0.01,True,False,0.7738764044943821
4,12,26,0.04,0.0,,2,0.1,True,False,0.7738764044943821
4,13,20,0.01,0.0001,,2,0.001,False,False,0.7738764044943821
1,13,23,0.1,0.0,log2,10,0.1,True,False,0.7738764044943821
10,15,23,3,0.0001,,2,0.01,True,False,0.7738764044943821
1,2,24,0.001,0.0001,log2,10,0.1,True,False,0.7738764044943821
16,1,27,2,0.01,,5,0.1,False,False,0.7738764044943821
13,15,20,1,0.01,,2,0.001,True,False,0.7738764044943821
1,15,15,3,0.0,,10,0.1,False,False,0.7738764044943821
5,16,26,3,0.01,,,0.1,True,False,0.7738764044943821
16,16,11,0.001,0.01,,,0.1,False,False,0.7738764044943821
1,11,10,2,0.0,sqrt,2,0.0,False,False,0.7738764044943821
12,4,13,1,0.01,,2,0.001,False,False,0.7738764044943821
10,12,23,1,0.0001,,10,0.1,True,False,0.7738764044943821
4,5,21,2,0.0001,,2,0.01,False,False,0.7738764044943821
10,15,10,2,0.01,,5,0.1,True,False,0.7738764044943821
4,3,26,2,0.0001,,2,0.1,True,False,0.7738764044943821
1,16,23,2,0.01,,10,0.1,True,False,0.7738764044943821
1,1,10,0.03,0.0001,log2,,0.01,True,False,0.7738764044943821
12,11,22,0.04,0.0001,,2,0.001,True,False,0.7738764044943821
11,1,12,0.03,0.0,,2,0.0,True,False,0.7738764044943821
2,3,20,3,0.0001,log2,5,0.1,False,False,0.7738764044943821
15,10,24,0.001,0.01,,2,0.001,True,False,0.7738764044943821
14,1,22,0.1,0.0,,,0.0,False,False,0.7738764044943821
14,3,10,0.03,0.01,,5,0.1,True,False,0.7738764044943821
3,4,23,4,0.01,,2,0.001,True,False,0.7738764044943821
5,5,22,0.001,0.0001,,2,0.1,False,False,0.7738764044943821
15,16,27,2,0.01,,,0.1,False,False,0.7738764044943821
12,10,11,4,0.0,,5,0.1,False,False,0.7738764044943821
13,11,25,2,0.01,,2,0.0,False,False,0.7738764044943821
1,4,26,0.1,0.0,sqrt,2,0.0,False,False,0.7738764044943821
11,16,23,0.01,0.01,,,0.1,False,False,0.7738764044943821
2,13,24,1,0.01,auto,5,0.1,True,False,0.7738764044943821
15,12,30,1,0.01,,,0.1,False,False,0.7738764044943821
4,11,10,4,0.0,,5,0.1,True,False,0.7738764044943821
3,16,24,0.04,0.0,,2,0.1,False,False,0.7738764044943821
1,1,28,0.001,0.01,,10,0.001,False,False,0.7738764044943821
5,13,21,0.01,0.01,,2,0.01,True,False,0.7738764044943821
1,15,20,0.1,0.0001,sqrt,2,0.001,False,False,0.7738764044943821
4,16,13,0.001,0.0001,,2,0.001,False,False,0.7738764044943821
1,5,23,0.04,0.0001,auto,,0.1,True,False,0.7738764044943821
3,4,25,0.001,0.0001,,2,0.001,True,False,0.7738764044943821
10,11,30,4,0.01,,10,0.1,False,False,0.7738764044943821
1,5,22,0.03,0.01,auto,,0.1,False,False,0.7738764044943821
16,14,10,0.04,0.01,,10,0.1,False,False,0.7738764044943821
1,1,26,3,0.01,log2,,0.001,False,False,0.7738764044943821
5,5,30,1,0.0001,,2,0.0,True,False,0.7738764044943821
12,10,24,0.001,0.0001,,2,0.0,False,False,0.7738764044943821
3,1,27,0.02,0.01,,2,0.001,True,False,0.7738764044943821
3,10,25,1,0.01,,5,0.1,True,False,0.7738764044943821
10,13,14,0.01,0.0001,,2,0.1,True,False,0.7738764044943821
15,4,20,0.1,0.0001,,10,0.1,True,False,0.7738764044943821
11,11,20,0.03,0.0,,10,0.1,True,False,0.7738764044943821
2,16,10,0.1,0.0,auto,2,0.1,False,False,0.7738764044943821
5,14,12,4,0.0001,,,0.1,False,False,0.7738764044943821
10,3,21,0.001,0.0,,,0.1,False,False,0.7738764044943821
10,16,24,3,0.0001,,2,0.01,False,False,0.7738764044943821
5,13,21,0.001,0.0001,,2,0.1,False,False,0.7738764044943821
11,1,25,3,0.0,,5,0.0,False,False,0.7738764044943821
11,15,27,0.1,0.0001,,2,0.01,True,False,0.7738764044943821
1,15,29,0.1,0.0,auto,2,0.1,False,False,0.7738764044943821
10,11,25,2,0.0001,,2,0.1,False,False,0.7738764044943821
4,10,14,0.1,0.0,,10,0.1,False,False,0.7738764044943821
12,13,10,0.04,0.0001,,2,0.01,False,False,0.7738764044943821
14,2,12,0.01,0.01,,10,0.1,False,False,0.7738764044943821
14,5,23,3,0.0001,,5,0.1,False,False,0.7738764044943821
4,15,26,2,0.0001,,2,0.0,False,False,0.7738764044943821
16,10,28,4,0.0,,,0.1,True,False,0.7738764044943821
15,11,29,0.02,0.0,,2,0.01,False,False,0.7738764044943821
14,1,28,3,0.01,,2,0.0,True,False,0.7738764044943821
14,10,12,0.03,0.01,,2,0.0,False,False,0.7738764044943821
12,16,20,0.02,0.0001,,2,0.0,False,False,0.7738764044943821
1,1,28,0.02,0.0001,sqrt,5,0.0,True,False,0.7738764044943821
12,1,15,0.03,0.01,,,0.01,False,False,0.7738764044943821
15,4,20,4,0.01,,2,0.01,True,False,0.7738764044943821
13,16,13,3,0.0001,,5,0.1,True,False,0.7738764044943821
10,13,20,0.04,0.01,,5,0.1,False,False,0.7738764044943821
1,10,27,3,0.0001,auto,,0.001,True,False,0.7738764044943821
15,16,20,3,0.01,,,0.1,False,False,0.7738764044943821
1,3,23,0.001,0.0001,auto,2,0.0,True,False,0.7738764044943821
1,14,23,0.01,0.01,sqrt,10,0.1,True,False,0.7738764044943821
15,3,28,4,0.01,,2,0.1,False,False,0.7738764044943821
3,5,29,0.001,0.0001,,2,0.001,True,False,0.7738764044943821
14,5,28,0.02,0.0,,2,0.01,True,False,0.7738764044943821
1,14,13,0.02,0.0,sqrt,2,0.1,False,False,0.7738764044943821
11,16,26,0.03,0.0001,,2,0.1,True,False,0.7738764044943821
2,12,13,0.001,0.0001,,10,0.1,False,False,0.7738764044943821
1,2,11,0.001,0.01,,,0.1,True,False,0.7738764044943821
15,1,11,4,0.0,,,0.01,False,False,0.7738764044943821
3,3,26,0.01,0.0,,2,0.01,True,False,0.7738764044943821
15,2,27,2,0.0001,,2,0.1,False,False,0.7738764044943821
2,12,30,0.1,0.01,,2,0.0,False,False,0.7738764044943821
14,12,29,0.02,0.01,,2,0.1,False,False,0.7738764044943821
11,14,11,0.04,0.0,,5,0.1,False,False,0.7738764044943821
15,5,29,2,0.0,,2,0.001,False,False,0.7738764044943821
15,14,28,0.02,0.0001,,5,0.1,True,False,0.7738764044943821
16,16,12,2,0.0,,,0.1,True,False,0.7738764044943821
2,11,11,4,0.01,,,0.1,True,False,0.7738764044943821
12,3,27,0.03,0.01,,2,0.1,False,False,0.7738764044943821
2,4,26,0.04,0.01,sqrt,2,0.1,True,False,0.7738764044943821
1,5,21,4,0.0,,,0.1,True,False,0.7738764044943821
14,2,14,0.04,0.0,,2,0.01,False,False,0.7738764044943821
11,16,29,0.1,0.0001,,2,0.0,True,False,0.7738764044943821
10,14,29,0.02,0.0001,,5,0.1,False,False,0.7738764044943821
16,12,22,3,0.01,,5,0.1,True,False,0.7738764044943821
2,10,13,0.1,0.0001,,5,0.1,False,False,0.7738764044943821
11,15,22,3,0.0001,,2,0.1,True,False,0.7738764044943821
2,13,29,0.03,0.0001,,2,0.1,True,False,0.7738764044943821
4,14,27,2,0.0,,2,0.0,False,False,0.7738764044943821
15,1,21,0.03,0.0,,,0.001,False,False,0.7738764044943821
13,12,12,0.02,0.01,,2,0.01,False,False,0.7738764044943821
1,11,25,0.01,0.0,auto,2,0.01,False,False,0.7738764044943821
1,3,23,0.02,0.01,auto,5,0.1,True,False,0.7738764044943821
14,16,24,0.02,0.0,,2,0.01,False,False,0.7738764044943821
16,1,21,0.1,0.01,,5,0.0,False,False,0.7738764044943821
2,1,13,0.02,0.0,,2,0.01,False,False,0.7738764044943821
13,10,24,4,0.0,,10,0.1,False,False,0.7738764044943821
1,1,15,0.04,0.0001,log2,,0.1,False,False,0.7738764044943821
1,2,22,1,0.0,,2,0.1,False,False,0.7738764044943821
4,5,15,0.1,0.01,,2,0.001,False,False,0.7738764044943821
13,14,30,0.001,0.0,,2,0.0,False,False,0.7738764044943821
1,2,25,0.02,0.01,log2,2,0.1,False,False,0.7738764044943821
3,16,22,0.04,0.0001,auto,5,0.01,True,False,0.7738764044943821
15,1,28,0.03,0.0,,,0.1,True,False,0.7738764044943821
2,10,30,0.001,0.0001,,2,0.1,True,False,0.7738764044943821
15,10,24,4,0.0,,2,0.01,False,False,0.7738764044943821
1,4,10,3,0.0,auto,2,0.0,True,False,0.7738764044943821
1,15,24,0.1,0.0001,auto,10,0.1,False,False,0.7738764044943821
1,10,27,4,0.01,auto,,0.1,False,False,0.7738764044943821
14,13,29,1,0.0,,2,0.1,False,False,0.7738764044943821
2,1,25,0.1,0.0001,,5,0.0,False,False,0.7738764044943821
12,10,30,2,0.0001,,5,0.1,False,False,0.7738764044943821
10,1,14,3,0.01,,10,0.1,False,False,0.7738764044943821
5,5,21,3,0.0001,,2,0.1,True,False,0.7738764044943821
16,14,22,0.01,0.0,,2,0.001,False,False,0.7738764044943821
4,12,15,0.01,0.0,,2,0.01,False,False,0.7738764044943821
1,13,25,0.03,0.0,,2,0.01,False,False,0.7738764044943821
14,1,24,0.1,0.0001,,2,0.1,True,False,0.7738764044943821
14,14,25,0.1,0.0,,10,0.1,False,False,0.7738764044943821
2,3,14,2,0.0,log2,,0.1,True,False,0.7738764044943821
2,1,29,0.001,0.01,auto,5,0.1,False,False,0.7738764044943821
10,1,22,0.1,0.0001,,,0.0,False,False,0.7738764044943821
1,10,10,0.04,0.01,log2,,0.1,False,False,0.7738764044943821
3,2,28,4,0.01,,2,0.01,False,False,0.7738764044943821
2,13,21,0.1,0.0,log2,2,0.1,False,False,0.7738764044943821
1,14,22,2,0.0,,5,0.1,True,False,0.7738764044943821
13,5,27,0.04,0.0,,2,0.01,True,False,0.7738764044943821
2,15,23,0.02,0.01,auto,,0.1,False,False,0.7738764044943821
15,3,12,0.01,0.01,,2,0.01,False,False,0.7738764044943821
1,3,12,4,0.0001,log2,10,0.1,True,False,0.7738764044943821
16,14,30,0.1,0.0001,,2,0.01,True,False,0.7738764044943821
2,4,13,0.04,0.01,,2,0.001,False,False,0.7738764044943821
2,11,10,0.1,0.01,,2,0.01,True,False,0.7738764044943821
3,1,28,0.03,0.0001,,,0.1,False,False,0.7738764044943821
10,14,15,0.01,0.0001,,,0.1,False,False,0.7738764044943821
11,3,15,2,0.01,,10,0.1,False,False,0.7738764044943821
3,10,15,0.001,0.0001,,5,0.1,True,False,0.7738764044943821
1,4,12,0.001,0.0001,auto,,0.1,False,False,0.7738764044943821
1,14,20,1,0.0,sqrt,2,0.001,False,False,0.7738764044943821
3,16,25,0.001,0.0001,,2,0.0,True,False,0.7738764044943821
12,14,30,0.01,0.0,,2,0.001,False,False,0.7738764044943821
11,13,15,0.04,0.01,,2,0.01,True,False,0.7738764044943821
13,13,15,4,0.01,,2,0.1,False,False,0.7738764044943821
1,10,23,3,0.0001,auto,2,0.0,False,False,0.7738764044943821
12,10,25,4,0.0001,,2,0.0,False,False,0.7738764044943821
16,4,14,3,0.0,,10,0.1,True,False,0.7738764044943821
14,3,12,0.02,0.0,,2,0.0,True,False,0.7738764044943821
11,2,21,0.1,0.0001,,,0.1,False,False,0.7738764044943821
16,2,29,0.001,0.0,,,0.1,False,False,0.7738764044943821
13,11,21,3,0.01,,,0.1,True,False,0.7738764044943821
